vhigh,vhigh,3,4,med,high,62100,unacc
vhigh,vhigh,3,4,big,low,25300,unacc
vhigh,vhigh,3,4,big,med,33200,unacc
vhigh,vhigh,3,4,big,high,78900,unacc
vhigh,vhigh,3,more,small,low,11100,unacc
vhigh,vhigh,3,more,small,med,37300,unacc
vhigh,vhigh,3,more,small,high,23800,unacc
vhigh,vhigh,3,more,med,low,39400,unacc
vhigh,vhigh,3,more,med,med,4000,unacc
vhigh,vhigh,3,more,med,high,23500,unacc
vhigh,vhigh,3,more,big,low,10100,unacc
vhigh,vhigh,3,more,big,med,63600,unacc
vhigh,vhigh,3,more,big,high,53900,unacc
vhigh,vhigh,4,2,small,low,43100,unacc
vhigh,vhigh,4,2,small,med,50200,unacc
vhigh,vhigh,4,2,small,high,8800,unacc
vhigh,vhigh,4,2,med,low,36800,unacc
vhigh,vhigh,4,2,med,med,5900,unacc
vhigh,vhigh,4,2,med,high,42200,unacc
vhigh,vhigh,4,2,big,low,21400,unacc
vhigh,vhigh,4,2,big,med,78100,unacc
vhigh,vhigh,4,2,big,high,40400,unacc
vhigh,vhigh,4,4,small,low,44000,unacc
vhigh,vhigh,4,4,small,med,6600,unacc
vhigh,vhigh,4,4,small,high,76300,unacc
vhigh,vhigh,4,4,med,low,22600,unacc
vhigh,vhigh,4,4,med,med,38400,unacc
vhigh,vhigh,4,4,med,high,39500,unacc
vhigh,vhigh,4,4,big,low,50500,unacc
vhigh,vhigh,4,4,big,med,49300,unacc
vhigh,vhigh,4,4,big,high,66000,unacc
vhigh,vhigh,4,more,small,low,45400,unacc
vhigh,vhigh,4,more,small,med,32900,unacc
vhigh,vhigh,4,more,small,high,24300,unacc
vhigh,vhigh,4,more,med,low,6700,unacc
vhigh,vhigh,4,more,med,med,73900,unacc
vhigh,vhigh,4,more,med,high,55100,unacc
vhigh,vhigh,4,more,big,low,20400,unacc
vhigh,vhigh,4,more,big,med,72000,unacc
vhigh,vhigh,4,more,big,high,64700,unacc
vhigh,vhigh,5more,2,small,low,5500,unacc
vhigh,vhigh,5more,2,small,med,33800,unacc
vhigh,vhigh,5more,2,small,high,11900,unacc
vhigh,vhigh,5more,2,med,low,70500,unacc
vhigh,vhigh,5more,2,med,med,73000,unacc
vhigh,vhigh,5more,2,med,high,100,unacc
vhigh,vhigh,5more,2,big,low,63400,unacc
vhigh,vhigh,5more,2,big,med,39200,unacc
vhigh,vhigh,5more,2,big,high,71500,unacc
vhigh,vhigh,5more,4,small,low,67300,unacc
vhigh,vhigh,5more,4,small,med,38700,unacc
vhigh,vhigh,5more,4,small,high,900,unacc
vhigh,vhigh,5more,4,med,low,5800,unacc
vhigh,vhigh,5more,4,med,med,56500,unacc
vhigh,vhigh,5more,4,med,high,64900,unacc
vhigh,vhigh,5more,4,big,low,14400,unacc
vhigh,vhigh,5more,4,big,med,28800,unacc
vhigh,vhigh,5more,4,big,high,73300,unacc
vhigh,vhigh,5more,more,small,low,50900,unacc
vhigh,vhigh,5more,more,small,med,34800,unacc
vhigh,vhigh,5more,more,small,high,21000,unacc
vhigh,vhigh,5more,more,med,low,65700,unacc
vhigh,vhigh,5more,more,med,med,12700,unacc
vhigh,vhigh,5more,more,med,high,64000,unacc
vhigh,vhigh,5more,more,big,low,55300,unacc
vhigh,vhigh,5more,more,big,med,51000,unacc
vhigh,vhigh,5more,more,big,high,65800,unacc
vhigh,high,2,2,small,low,60300,unacc
vhigh,high,2,2,small,med,27300,unacc
vhigh,high,2,2,small,high,45400,unacc
vhigh,high,2,2,med,low,56600,unacc
vhigh,high,2,2,med,med,30500,unacc
vhigh,high,2,2,med,high,46700,unacc
vhigh,high,2,2,big,low,28900,unacc
vhigh,high,2,2,big,med,8400,unacc
vhigh,high,2,2,big,high,47600,unacc
vhigh,high,2,4,small,low,29000,unacc
vhigh,high,2,4,small,med,27500,unacc
vhigh,high,2,4,small,high,24200,unacc
vhigh,high,2,4,med,low,27400,unacc
vhigh,high,2,4,med,med,66900,unacc
vhigh,high,2,4,med,high,32500,unacc
vhigh,high,2,4,big,low,62700,unacc
vhigh,high,2,4,big,med,79800,unacc
vhigh,high,2,4,big,high,16100,unacc
vhigh,high,2,more,small,low,41700,unacc
vhigh,high,2,more,small,med,25200,unacc
vhigh,high,2,more,small,high,43900,unacc
vhigh,high,2,more,med,low,49600,unacc
vhigh,high,2,more,med,med,67600,unacc
vhigh,high,2,more,med,high,8600,unacc
vhigh,high,2,more,big,low,14400,unacc
vhigh,high,2,more,big,med,32600,unacc
vhigh,high,2,more,big,high,1100,unacc
vhigh,high,3,2,small,low,35600,unacc
vhigh,high,3,2,small,med,51100,unacc
vhigh,high,3,2,small,high,22500,unacc
vhigh,high,3,2,med,low,50000,unacc
vhigh,high,3,2,med,med,200,unacc
vhigh,high,3,2,med,high,78500,unacc
vhigh,high,3,2,big,low,30400,unacc
vhigh,high,3,2,big,med,21900,unacc
vhigh,high,3,2,big,high,43900,unacc
vhigh,high,3,4,small,low,77100,unacc
vhigh,high,3,4,small,med,63600,unacc
vhigh,high,3,4,small,high,65400,unacc
vhigh,high,3,4,med,low,52900,unacc
vhigh,high,3,4,med,med,56400,unacc
vhigh,high,3,4,med,high,41100,unacc
vhigh,high,3,4,big,low,79500,unacc
vhigh,high,3,4,big,med,70100,unacc
vhigh,high,3,4,big,high,11100,unacc
vhigh,high,3,more,small,low,71900,unacc
vhigh,high,3,more,small,med,72000,unacc
vhigh,high,3,more,small,high,32400,unacc
vhigh,high,3,more,med,low,64300,unacc
vhigh,high,3,more,med,med,1200,unacc
vhigh,high,3,more,med,high,58900,unacc
vhigh,high,3,more,big,low,39800,unacc
vhigh,high,3,more,big,med,17800,unacc
vhigh,high,3,more,big,high,20600,unacc
vhigh,high,4,2,small,low,68200,unacc
vhigh,high,4,2,small,med,37900,unacc
vhigh,high,4,2,small,high,53200,unacc
vhigh,high,4,2,med,low,20700,unacc
vhigh,high,4,2,med,med,56900,unacc
vhigh,high,4,2,med,high,32900,unacc
vhigh,high,4,2,big,low,35600,unacc
vhigh,high,4,2,big,med,7100,unacc
vhigh,high,4,2,big,high,14800,unacc
vhigh,high,4,4,small,low,46700,unacc
vhigh,high,4,4,small,med,68400,unacc
vhigh,high,4,4,small,high,800,unacc
vhigh,high,4,4,med,low,69900,unacc
vhigh,high,4,4,med,med,30300,unacc
vhigh,high,4,4,med,high,75600,unacc
vhigh,high,4,4,big,low,41300,unacc
vhigh,high,4,4,big,med,73900,unacc
vhigh,high,4,4,big,high,57300,unacc
vhigh,high,4,more,small,low,55500,unacc
vhigh,high,4,more,small,med,78700,unacc
vhigh,high,4,more,small,high,50100,unacc
vhigh,high,4,more,med,low,15200,unacc
vhigh,high,4,more,med,med,52000,unacc
vhigh,high,4,more,med,high,76600,unacc
vhigh,high,4,more,big,low,8600,unacc
vhigh,high,4,more,big,med,59100,unacc
vhigh,high,4,more,big,high,72600,unacc
vhigh,high,5more,2,small,low,52200,unacc
vhigh,high,5more,2,small,med,24800,unacc
vhigh,high,5more,2,small,high,20500,unacc
vhigh,high,5more,2,med,low,79900,unacc
vhigh,high,5more,2,med,med,73700,unacc
vhigh,high,5more,2,med,high,26800,unacc
vhigh,high,5more,2,big,low,76500,unacc
vhigh,high,5more,2,big,med,52300,unacc
vhigh,high,5more,2,big,high,5700,unacc
vhigh,high,5more,4,small,low,49600,unacc
vhigh,high,5more,4,small,med,19200,unacc
vhigh,high,5more,4,small,high,37700,unacc
vhigh,high,5more,4,med,low,26200,unacc
vhigh,high,5more,4,med,med,52700,unacc
vhigh,high,5more,4,med,high,47200,unacc
vhigh,high,5more,4,big,low,62500,unacc
vhigh,high,5more,4,big,med,31900,unacc
vhigh,high,5more,4,big,high,4500,unacc
vhigh,high,5more,more,small,low,62900,unacc
vhigh,high,5more,more,small,med,42600,unacc
vhigh,high,5more,more,small,high,68500,unacc
vhigh,high,5more,more,med,low,17700,unacc
vhigh,high,5more,more,med,med,17900,unacc
vhigh,high,5more,more,med,high,31000,unacc
vhigh,high,5more,more,big,low,27300,unacc
vhigh,high,5more,more,big,med,4900,unacc
vhigh,high,5more,more,big,high,70200,unacc
vhigh,med,2,2,small,low,30000,unacc
vhigh,med,2,2,small,med,69500,unacc
vhigh,med,2,2,small,high,10500,unacc
vhigh,med,2,2,med,low,34000,unacc
vhigh,med,2,2,med,med,65700,unacc
vhigh,med,2,2,med,high,18300,unacc
vhigh,med,2,2,big,low,54900,unacc
vhigh,med,2,2,big,med,69100,unacc
vhigh,med,2,2,big,high,53000,unacc
vhigh,med,2,4,small,low,60200,unacc
vhigh,med,2,4,small,med,26600,unacc
vhigh,med,2,4,small,high,38500,acc
vhigh,med,2,4,med,low,73600,unacc
vhigh,med,2,4,med,med,54500,unacc
vhigh,med,2,4,med,high,10900,acc
vhigh,med,2,4,big,low,35000,unacc
vhigh,med,2,4,big,med,50000,acc
vhigh,med,2,4,big,high,22100,acc
vhigh,med,2,more,small,low,40000,unacc
vhigh,med,2,more,small,med,24800,unacc
vhigh,med,2,more,small,high,77600,unacc
vhigh,med,2,more,med,low,31600,unacc
vhigh,med,2,more,med,med,28000,unacc
vhigh,med,2,more,med,high,35200,acc
vhigh,med,2,more,big,low,6600,unacc
vhigh,med,2,more,big,med,41500,acc
vhigh,med,2,more,big,high,10500,acc
vhigh,med,3,2,small,low,61800,unacc
vhigh,med,3,2,small,med,51100,unacc
vhigh,med,3,2,small,high,73500,unacc
vhigh,med,3,2,med,low,2900,unacc
vhigh,med,3,2,med,med,3100,unacc
vhigh,med,3,2,med,high,54300,unacc
vhigh,med,3,2,big,low,3000,unacc
vhigh,med,3,2,big,med,21100,unacc
vhigh,med,3,2,big,high,9500,unacc
vhigh,med,3,4,small,low,41500,unacc
vhigh,med,3,4,small,med,46400,unacc
vhigh,med,3,4,small,high,57500,acc
vhigh,med,3,4,med,low,59700,unacc
vhigh,med,3,4,med,med,52500,unacc
vhigh,med,3,4,med,high,74500,acc
vhigh,med,3,4,big,low,4000,unacc
vhigh,med,3,4,big,med,68100,acc
vhigh,med,3,4,big,high,13600,acc
vhigh,med,3,more,small,low,46600,unacc
vhigh,med,3,more,small,med,41400,unacc
vhigh,med,3,more,small,high,56400,acc
vhigh,med,3,more,med,low,9000,unacc
vhigh,med,3,more,med,med,13600,acc
vhigh,med,3,more,med,high,12800,acc
vhigh,med,3,more,big,low,40500,unacc
vhigh,med,3,more,big,med,30400,acc
vhigh,med,3,more,big,high,31800,acc
vhigh,med,4,2,small,low,56700,unacc
vhigh,med,4,2,small,med,7700,unacc
vhigh,med,4,2,small,high,56300,unacc
vhigh,med,4,2,med,low,77100,unacc
vhigh,med,4,2,med,med,62500,unacc
vhigh,med,4,2,med,high,58900,unacc
vhigh,med,4,2,big,low,40500,unacc
vhigh,med,4,2,big,med,37600,unacc
vhigh,med,4,2,big,high,5000,unacc
vhigh,med,4,4,small,low,2000,unacc
vhigh,med,4,4,small,med,39100,unacc
vhigh,med,4,4,small,high,18100,acc
vhigh,med,4,4,med,low,20400,unacc
vhigh,med,4,4,med,med,6300,acc
vhigh,med,4,4,med,high,49300,acc
vhigh,med,4,4,big,low,65000,unacc
vhigh,med,4,4,big,med,42100,acc
vhigh,med,4,4,big,high,66600,acc
vhigh,med,4,more,small,low,76600,unacc
vhigh,med,4,more,small,med,51100,unacc
vhigh,med,4,more,small,high,14800,acc
vhigh,med,4,more,med,low,15100,unacc
vhigh,med,4,more,med,med,8000,acc
vhigh,med,4,more,med,high,65200,acc
vhigh,med,4,more,big,low,46300,unacc
vhigh,med,4,more,big,med,72600,acc
vhigh,med,4,more,big,high,71900,acc
vhigh,med,5more,2,small,low,36100,unacc
vhigh,med,5more,2,small,med,79000,unacc
vhigh,med,5more,2,small,high,23400,unacc
vhigh,med,5more,2,med,low,20500,unacc
vhigh,med,5more,2,med,med,38600,unacc
vhigh,med,5more,2,med,high,57700,unacc
vhigh,med,5more,2,big,low,53000,unacc
vhigh,med,5more,2,big,med,19800,unacc
vhigh,med,5more,2,big,high,49900,unacc
vhigh,med,5more,4,small,low,62100,unacc
vhigh,med,5more,4,small,med,69300,unacc
vhigh,med,5more,4,small,high,26200,acc
vhigh,med,5more,4,med,low,34500,unacc
vhigh,med,5more,4,med,med,40700,acc
vhigh,med,5more,4,med,high,59600,acc
vhigh,med,5more,4,big,low,40100,unacc
vhigh,med,5more,4,big,med,41200,acc
vhigh,med,5more,4,big,high,13800,acc
vhigh,med,5more,more,small,low,25800,unacc
vhigh,med,5more,more,small,med,6100,unacc
vhigh,med,5more,more,small,high,29500,acc
vhigh,med,5more,more,med,low,68500,unacc
vhigh,med,5more,more,med,med,73300,acc
vhigh,med,5more,more,med,high,15100,acc
vhigh,med,5more,more,big,low,55200,unacc
vhigh,med,5more,more,big,med,17600,acc
vhigh,med,5more,more,big,high,34100,acc
vhigh,low,2,2,small,low,64900,unacc
vhigh,low,2,2,small,med,12500,unacc
vhigh,low,2,2,small,high,43700,unacc
vhigh,low,2,2,med,low,58600,unacc
vhigh,low,2,2,med,med,34100,unacc
vhigh,low,2,2,med,high,14400,unacc
vhigh,low,2,2,big,low,42500,unacc
vhigh,low,2,2,big,med,46600,unacc
vhigh,low,2,2,big,high,42700,unacc
vhigh,low,2,4,small,low,14800,unacc
vhigh,low,2,4,small,med,50800,unacc
vhigh,low,2,4,small,high,75400,acc
vhigh,low,2,4,med,low,59400,unacc
vhigh,low,2,4,med,med,79000,unacc
vhigh,low,2,4,med,high,56900,acc
vhigh,low,2,4,big,low,26500,unacc
vhigh,low,2,4,big,med,59500,acc
vhigh,low,2,4,big,high,62800,acc
vhigh,low,2,more,small,low,68100,unacc
vhigh,low,2,more,small,med,52700,unacc
vhigh,low,2,more,small,high,900,unacc
vhigh,low,2,more,med,low,58000,unacc
vhigh,low,2,more,med,med,50900,unacc
vhigh,low,2,more,med,high,2600,acc
vhigh,low,2,more,big,low,45600,unacc
vhigh,low,2,more,big,med,71300,acc
vhigh,low,2,more,big,high,10000,acc
vhigh,low,3,2,small,low,55900,unacc
vhigh,low,3,2,small,med,79300,unacc
vhigh,low,3,2,small,high,59900,unacc
vhigh,low,3,2,med,low,30100,unacc
vhigh,low,3,2,med,med,34800,unacc
vhigh,low,3,2,med,high,76900,unacc
vhigh,low,3,2,big,low,10600,unacc
vhigh,low,3,2,big,med,3300,unacc
vhigh,low,3,2,big,high,10100,unacc
vhigh,low,3,4,small,low,35700,unacc
vhigh,low,3,4,small,med,40000,unacc
vhigh,low,3,4,small,high,69500,acc
vhigh,low,3,4,med,low,5700,unacc
vhigh,low,3,4,med,med,75100,unacc
vhigh,low,3,4,med,high,21200,acc
vhigh,low,3,4,big,low,6300,unacc
vhigh,low,3,4,big,med,54900,acc
vhigh,low,3,4,big,high,63900,acc
vhigh,low,3,more,small,low,31900,unacc
vhigh,low,3,more,small,med,37100,unacc
vhigh,low,3,more,small,high,9800,acc
vhigh,low,3,more,med,low,14700,unacc
vhigh,low,3,more,med,med,4900,acc
vhigh,low,3,more,med,high,17300,acc
vhigh,low,3,more,big,low,32200,unacc
vhigh,low,3,more,big,med,78300,acc
vhigh,low,3,more,big,high,74600,acc
vhigh,low,4,2,small,low,6000,unacc
vhigh,low,4,2,small,med,55700,unacc
vhigh,low,4,2,small,high,19200,unacc
vhigh,low,4,2,med,low,31500,unacc
vhigh,low,4,2,med,med,10700,unacc
vhigh,low,4,2,med,high,13600,unacc
vhigh,low,4,2,big,low,58100,unacc
vhigh,low,4,2,big,med,73300,unacc
vhigh,low,4,2,big,high,42200,unacc
vhigh,low,4,4,small,low,57800,unacc
vhigh,low,4,4,small,med,3000,unacc
vhigh,low,4,4,small,high,53800,acc
vhigh,low,4,4,med,low,31200,unacc
vhigh,low,4,4,med,med,66300,acc
vhigh,low,4,4,med,high,43600,acc
vhigh,low,4,4,big,low,33100,unacc
vhigh,low,4,4,big,med,58900,acc
vhigh,low,4,4,big,high,13800,acc
vhigh,low,4,more,small,low,37300,unacc
vhigh,low,4,more,small,med,10800,unacc
vhigh,low,4,more,small,high,27100,acc
vhigh,low,4,more,med,low,44200,unacc
vhigh,low,4,more,med,med,68400,acc
vhigh,low,4,more,med,high,38900,acc
vhigh,low,4,more,big,low,54600,unacc
vhigh,low,4,more,big,med,67300,acc
vhigh,low,4,more,big,high,51900,acc
vhigh,low,5more,2,small,low,52900,unacc
vhigh,low,5more,2,small,med,51500,unacc
vhigh,low,5more,2,small,high,19700,unacc
vhigh,low,5more,2,med,low,8200,unacc
vhigh,low,5more,2,med,med,27200,unacc
vhigh,low,5more,2,med,high,58400,unacc
vhigh,low,5more,2,big,low,53300,unacc
vhigh,low,5more,2,big,med,8400,unacc
vhigh,low,5more,2,big,high,67700,unacc
vhigh,low,5more,4,small,low,35300,unacc
vhigh,low,5more,4,small,med,45500,unacc
vhigh,low,5more,4,small,high,71100,acc
vhigh,low,5more,4,med,low,3000,unacc
vhigh,low,5more,4,med,med,65600,acc
vhigh,low,5more,4,med,high,66200,acc
vhigh,low,5more,4,big,low,74200,unacc
vhigh,low,5more,4,big,med,21900,acc
vhigh,low,5more,4,big,high,42400,acc
vhigh,low,5more,more,small,low,5000,unacc
vhigh,low,5more,more,small,med,9000,unacc
vhigh,low,5more,more,small,high,24000,acc
vhigh,low,5more,more,med,low,16300,unacc
vhigh,low,5more,more,med,med,61400,acc
vhigh,low,5more,more,med,high,16000,acc
vhigh,low,5more,more,big,low,200,unacc
vhigh,low,5more,more,big,med,52100,acc
vhigh,low,5more,more,big,high,34700,acc
high,vhigh,2,2,small,low,49300,unacc
high,vhigh,2,2,small,med,48500,unacc
high,vhigh,2,2,small,high,69800,unacc
high,vhigh,2,2,med,low,18700,unacc
high,vhigh,2,2,med,med,62500,unacc
high,vhigh,2,2,med,high,64900,unacc
high,vhigh,2,2,big,low,44100,unacc
high,vhigh,2,2,big,med,32800,unacc
high,vhigh,2,2,big,high,18800,unacc
high,vhigh,2,4,small,low,46500,unacc
high,vhigh,2,4,small,med,19700,unacc
high,vhigh,2,4,small,high,42500,unacc
high,vhigh,2,4,med,low,50200,unacc
high,vhigh,2,4,med,med,37700,unacc
high,vhigh,2,4,med,high,50800,unacc
high,vhigh,2,4,big,low,43200,unacc
high,vhigh,2,4,big,med,15200,unacc
high,vhigh,2,4,big,high,62200,unacc
high,vhigh,2,more,small,low,1000,unacc
high,vhigh,2,more,small,med,44900,unacc
high,vhigh,2,more,small,high,12600,unacc
high,vhigh,2,more,med,low,30700,unacc
high,vhigh,2,more,med,med,54200,unacc
high,vhigh,2,more,med,high,74700,unacc
high,vhigh,2,more,big,low,5900,unacc
high,vhigh,2,more,big,med,13200,unacc
high,vhigh,2,more,big,high,33600,unacc
high,vhigh,3,2,small,low,10000,unacc
high,vhigh,3,2,small,med,40600,unacc
high,vhigh,3,2,small,high,33500,unacc
high,vhigh,3,2,med,low,33800,unacc
high,vhigh,3,2,med,med,60400,unacc
high,vhigh,3,2,med,high,70200,unacc
high,vhigh,3,2,big,low,36500,unacc
high,vhigh,3,2,big,med,1600,unacc
high,vhigh,3,2,big,high,32600,unacc
high,vhigh,3,4,small,low,10000,unacc
high,vhigh,3,4,small,med,4100,unacc
high,vhigh,3,4,small,high,33500,unacc
high,vhigh,3,4,med,low,34400,unacc
high,vhigh,3,4,med,med,57000,unacc
high,vhigh,3,4,med,high,10300,unacc
high,vhigh,3,4,big,low,2500,unacc
high,vhigh,3,4,big,med,51100,unacc
high,vhigh,3,4,big,high,4800,unacc
high,vhigh,3,more,small,low,31400,unacc
high,vhigh,3,more,small,med,45300,unacc
high,vhigh,3,more,small,high,30200,unacc
high,vhigh,3,more,med,low,34000,unacc
high,vhigh,3,more,med,med,14900,unacc
high,vhigh,3,more,med,high,4000,unacc
high,vhigh,3,more,big,low,48200,unacc
high,vhigh,3,more,big,med,8800,unacc
high,vhigh,3,more,big,high,72900,unacc
high,vhigh,4,2,small,low,69200,unacc
high,vhigh,4,2,small,med,13300,unacc
high,vhigh,4,2,small,high,22100,unacc
high,vhigh,4,2,med,low,64800,unacc
high,vhigh,4,2,med,med,61300,unacc
high,vhigh,4,2,med,high,31200,unacc
high,vhigh,4,2,big,low,18500,unacc
high,vhigh,4,2,big,med,32000,unacc
high,vhigh,4,2,big,high,43200,unacc
high,vhigh,4,4,small,low,2600,unacc
high,vhigh,4,4,small,med,63600,unacc
high,vhigh,4,4,small,high,50500,unacc
high,vhigh,4,4,med,low,58400,unacc
high,vhigh,4,4,med,med,46500,unacc
high,vhigh,4,4,med,high,65000,unacc
high,vhigh,4,4,big,low,17600,unacc
high,vhigh,4,4,big,med,33200,unacc
high,vhigh,4,4,big,high,65300,unacc
high,vhigh,4,more,small,low,58500,unacc
high,vhigh,4,more,small,med,1200,unacc
high,vhigh,4,more,small,high,32000,unacc
high,vhigh,4,more,med,low,65400,unacc
high,vhigh,4,more,med,med,52700,unacc
high,vhigh,4,more,med,high,49300,unacc
high,vhigh,4,more,big,low,4600,unacc
high,vhigh,4,more,big,med,70200,unacc
high,vhigh,4,more,big,high,73000,unacc
high,vhigh,5more,2,small,low,14400,unacc
high,vhigh,5more,2,small,med,76600,unacc
high,vhigh,5more,2,small,high,68700,unacc
high,vhigh,5more,2,med,low,31500,unacc
high,vhigh,5more,2,med,med,57300,unacc
high,vhigh,5more,2,med,high,26100,unacc
high,vhigh,5more,2,big,low,68700,unacc
high,vhigh,5more,2,big,med,50800,unacc
high,vhigh,5more,2,big,high,26900,unacc
high,vhigh,5more,4,small,low,26600,unacc
high,vhigh,5more,4,small,med,73100,unacc
high,vhigh,5more,4,small,high,73000,unacc
high,vhigh,5more,4,med,low,79900,unacc
high,vhigh,5more,4,med,med,44200,unacc
high,vhigh,5more,4,med,high,39400,unacc
high,vhigh,5more,4,big,low,68300,unacc
high,vhigh,5more,4,big,med,38600,unacc
high,vhigh,5more,4,big,high,38000,unacc
high,vhigh,5more,more,small,low,40600,unacc
high,vhigh,5more,more,small,med,44400,unacc
high,vhigh,5more,more,small,high,50200,unacc
high,vhigh,5more,more,med,low,26200,unacc
high,vhigh,5more,more,med,med,67800,unacc
high,vhigh,5more,more,med,high,25000,unacc
high,vhigh,5more,more,big,low,73400,unacc
high,vhigh,5more,more,big,med,46000,unacc
high,vhigh,5more,more,big,high,70500,unacc
high,high,2,2,small,low,13900,unacc
high,high,2,2,small,med,22400,unacc
high,high,2,2,small,high,60600,unacc
high,high,2,2,med,low,49000,unacc
high,high,2,2,med,med,33900,unacc
high,high,2,2,med,high,66700,unacc
high,high,2,2,big,low,35100,unacc
high,high,2,2,big,med,1600,unacc
high,high,2,2,big,high,21400,unacc
high,high,2,4,small,low,39000,unacc
high,high,2,4,small,med,40800,unacc
high,high,2,4,small,high,7900,acc
high,high,2,4,med,low,19000,unacc
high,high,2,4,med,med,56300,unacc
high,high,2,4,med,high,15100,acc
high,high,2,4,big,low,20900,unacc
high,high,2,4,big,med,74600,acc
high,high,2,4,big,high,50700,acc
high,high,2,more,small,low,60800,unacc
high,high,2,more,small,med,76300,unacc
high,high,2,more,small,high,61900,unacc
high,high,2,more,med,low,39700,unacc
high,high,2,more,med,med,79200,unacc
high,high,2,more,med,high,26400,acc
high,high,2,more,big,low,70400,unacc
high,high,2,more,big,med,33200,acc
high,high,2,more,big,high,48900,acc
high,high,3,2,small,low,44400,unacc
high,high,3,2,small,med,27500,unacc
high,high,3,2,small,high,7500,unacc
high,high,3,2,med,low,55200,unacc
high,high,3,2,med,med,21100,unacc
high,high,3,2,med,high,33100,unacc
high,high,3,2,big,low,44800,unacc
high,high,3,2,big,med,30300,unacc
high,high,3,2,big,high,26200,unacc
high,high,3,4,small,low,5800,unacc
high,high,3,4,small,med,49000,unacc
high,high,3,4,small,high,500,acc
high,high,3,4,med,low,2900,unacc
high,high,3,4,med,med,56400,unacc
high,high,3,4,med,high,49100,acc
high,high,3,4,big,low,24600,unacc
high,high,3,4,big,med,30500,acc
high,high,3,4,big,high,18000,acc
high,high,3,more,small,low,13500,unacc
high,high,3,more,small,med,43600,unacc
high,high,3,more,small,high,74200,acc
high,high,3,more,med,low,25500,unacc
high,high,3,more,med,med,79800,acc
high,high,3,more,med,high,34600,acc
high,high,3,more,big,low,53100,unacc
high,high,3,more,big,med,8700,acc
high,high,3,more,big,high,24200,acc
high,high,4,2,small,low,18600,unacc
high,high,4,2,small,med,9600,unacc
high,high,4,2,small,high,16200,unacc
high,high,4,2,med,low,48100,unacc
high,high,4,2,med,med,11600,unacc
high,high,4,2,med,high,2500,unacc
high,high,4,2,big,low,36700,unacc
high,high,4,2,big,med,12900,unacc
high,high,4,2,big,high,25100,unacc
high,high,4,4,small,low,38100,unacc
high,high,4,4,small,med,14500,unacc
high,high,4,4,small,high,3900,acc
high,high,4,4,med,low,32600,unacc
high,high,4,4,med,med,70400,acc
high,high,4,4,med,high,32000,acc
high,high,4,4,big,low,73000,unacc
high,high,4,4,big,med,57800,acc
high,high,4,4,big,high,61300,acc
high,high,4,more,small,low,58100,unacc
high,high,4,more,small,med,63000,unacc
high,high,4,more,small,high,4200,acc
high,high,4,more,med,low,22300,unacc
high,high,4,more,med,med,22000,acc
high,high,4,more,med,high,72600,acc
high,high,4,more,big,low,39900,unacc
high,high,4,more,big,med,32300,acc
high,high,4,more,big,high,78500,acc
high,high,5more,2,small,low,65700,unacc
high,high,5more,2,small,med,69700,unacc
high,high,5more,2,small,high,28800,unacc
high,high,5more,2,med,low,18400,unacc
high,high,5more,2,med,med,66000,unacc
high,high,5more,2,med,high,43000,unacc
high,high,5more,2,big,low,40400,unacc
high,high,5more,2,big,med,47200,unacc
high,high,5more,2,big,high,62300,unacc
high,high,5more,4,small,low,62000,unacc
high,high,5more,4,small,med,12500,unacc
